Image,Label
/data2/lyy/patch/train/1-100/223_27.npy,/data2/lyy/patch/train/Full_dose/223_27.npy
/data2/lyy/patch/train/1-100/299_12.npy,/data2/lyy/patch/train/Full_dose/299_12.npy
/data2/lyy/patch/train/1-100/60_24.npy,/data2/lyy/patch/train/Full_dose/60_24.npy
/data2/lyy/patch/train/1-100/127_48.npy,/data2/lyy/patch/train/Full_dose/127_48.npy
/data2/lyy/patch/train/1-100/298_13.npy,/data2/lyy/patch/train/Full_dose/298_13.npy
/data2/lyy/patch/train/1-100/272_32.npy,/data2/lyy/patch/train/Full_dose/272_32.npy
/data2/lyy/patch/train/1-100/12_23.npy,/data2/lyy/patch/train/Full_dose/12_23.npy
/data2/lyy/patch/train/1-100/180_31.npy,/data2/lyy/patch/train/Full_dose/180_31.npy
/data2/lyy/patch/train/1-100/44_18.npy,/data2/lyy/patch/train/Full_dose/44_18.npy
/data2/lyy/patch/train/1-100/100_33.npy,/data2/lyy/patch/train/Full_dose/100_33.npy
/data2/lyy/patch/train/1-100/50_34.npy,/data2/lyy/patch/train/Full_dose/50_34.npy
/data2/lyy/patch/train/1-100/51_23.npy,/data2/lyy/patch/train/Full_dose/51_23.npy
/data2/lyy/patch/train/1-100/193_15.npy,/data2/lyy/patch/train/Full_dose/193_15.npy
/data2/lyy/patch/train/1-100/125_14.npy,/data2/lyy/patch/train/Full_dose/125_14.npy
/data2/lyy/patch/train/1-100/65_36.npy,/data2/lyy/patch/train/Full_dose/65_36.npy
/data2/lyy/patch/train/1-100/224_28.npy,/data2/lyy/patch/train/Full_dose/224_28.npy
/data2/lyy/patch/train/1-100/119_4.npy,/data2/lyy/patch/train/Full_dose/119_4.npy
/data2/lyy/patch/train/1-100/70_41.npy,/data2/lyy/patch/train/Full_dose/70_41.npy
/data2/lyy/patch/train/1-100/87_23.npy,/data2/lyy/patch/train/Full_dose/87_23.npy
/data2/lyy/patch/train/1-100/23_9.npy,/data2/lyy/patch/train/Full_dose/23_9.npy
/data2/lyy/patch/train/1-100/158_49.npy,/data2/lyy/patch/train/Full_dose/158_49.npy
/data2/lyy/patch/train/1-100/246_36.npy,/data2/lyy/patch/train/Full_dose/246_36.npy
/data2/lyy/patch/train/1-100/29_34.npy,/data2/lyy/patch/train/Full_dose/29_34.npy
/data2/lyy/patch/train/1-100/167_8.npy,/data2/lyy/patch/train/Full_dose/167_8.npy
/data2/lyy/patch/train/1-100/225_44.npy,/data2/lyy/patch/train/Full_dose/225_44.npy
/data2/lyy/patch/train/1-100/232_8.npy,/data2/lyy/patch/train/Full_dose/232_8.npy
/data2/lyy/patch/train/1-100/126_9.npy,/data2/lyy/patch/train/Full_dose/126_9.npy
/data2/lyy/patch/train/1-100/120_20.npy,/data2/lyy/patch/train/Full_dose/120_20.npy
/data2/lyy/patch/train/1-100/214_3.npy,/data2/lyy/patch/train/Full_dose/214_3.npy
/data2/lyy/patch/train/1-100/300_40.npy,/data2/lyy/patch/train/Full_dose/300_40.npy
/data2/lyy/patch/train/1-100/267_52.npy,/data2/lyy/patch/train/Full_dose/267_52.npy
/data2/lyy/patch/train/1-100/83_52.npy,/data2/lyy/patch/train/Full_dose/83_52.npy
/data2/lyy/patch/train/1-100/6_41.npy,/data2/lyy/patch/train/Full_dose/6_41.npy
/data2/lyy/patch/train/1-100/10_14.npy,/data2/lyy/patch/train/Full_dose/10_14.npy
/data2/lyy/patch/train/1-100/168_23.npy,/data2/lyy/patch/train/Full_dose/168_23.npy
/data2/lyy/patch/train/1-100/248_30.npy,/data2/lyy/patch/train/Full_dose/248_30.npy
/data2/lyy/patch/train/1-100/82_51.npy,/data2/lyy/patch/train/Full_dose/82_51.npy
/data2/lyy/patch/train/1-100/283_28.npy,/data2/lyy/patch/train/Full_dose/283_28.npy
/data2/lyy/patch/train/1-100/166_20.npy,/data2/lyy/patch/train/Full_dose/166_20.npy
/data2/lyy/patch/train/1-100/208_36.npy,/data2/lyy/patch/train/Full_dose/208_36.npy
/data2/lyy/patch/train/1-100/132_18.npy,/data2/lyy/patch/train/Full_dose/132_18.npy
/data2/lyy/patch/train/1-100/130_27.npy,/data2/lyy/patch/train/Full_dose/130_27.npy
/data2/lyy/patch/train/1-100/225_30.npy,/data2/lyy/patch/train/Full_dose/225_30.npy
/data2/lyy/patch/train/1-100/201_40.npy,/data2/lyy/patch/train/Full_dose/201_40.npy
/data2/lyy/patch/train/1-100/229_18.npy,/data2/lyy/patch/train/Full_dose/229_18.npy
/data2/lyy/patch/train/1-100/205_54.npy,/data2/lyy/patch/train/Full_dose/205_54.npy
/data2/lyy/patch/train/1-100/112_19.npy,/data2/lyy/patch/train/Full_dose/112_19.npy
/data2/lyy/patch/train/1-100/89_15.npy,/data2/lyy/patch/train/Full_dose/89_15.npy
/data2/lyy/patch/train/1-100/189_52.npy,/data2/lyy/patch/train/Full_dose/189_52.npy
/data2/lyy/patch/train/1-100/106_10.npy,/data2/lyy/patch/train/Full_dose/106_10.npy
/data2/lyy/patch/train/1-100/210_24.npy,/data2/lyy/patch/train/Full_dose/210_24.npy
/data2/lyy/patch/train/1-100/215_43.npy,/data2/lyy/patch/train/Full_dose/215_43.npy
/data2/lyy/patch/train/1-100/187_1.npy,/data2/lyy/patch/train/Full_dose/187_1.npy
/data2/lyy/patch/train/1-100/278_52.npy,/data2/lyy/patch/train/Full_dose/278_52.npy
/data2/lyy/patch/train/1-100/250_1.npy,/data2/lyy/patch/train/Full_dose/250_1.npy
/data2/lyy/patch/train/1-100/284_8.npy,/data2/lyy/patch/train/Full_dose/284_8.npy
/data2/lyy/patch/train/1-100/146_32.npy,/data2/lyy/patch/train/Full_dose/146_32.npy
/data2/lyy/patch/train/1-100/19_39.npy,/data2/lyy/patch/train/Full_dose/19_39.npy
/data2/lyy/patch/train/1-100/197_13.npy,/data2/lyy/patch/train/Full_dose/197_13.npy
/data2/lyy/patch/train/1-100/195_34.npy,/data2/lyy/patch/train/Full_dose/195_34.npy
/data2/lyy/patch/train/1-100/154_22.npy,/data2/lyy/patch/train/Full_dose/154_22.npy
/data2/lyy/patch/train/1-100/187_25.npy,/data2/lyy/patch/train/Full_dose/187_25.npy
/data2/lyy/patch/train/1-100/125_12.npy,/data2/lyy/patch/train/Full_dose/125_12.npy
/data2/lyy/patch/train/1-100/266_7.npy,/data2/lyy/patch/train/Full_dose/266_7.npy
/data2/lyy/patch/train/1-100/215_39.npy,/data2/lyy/patch/train/Full_dose/215_39.npy
/data2/lyy/patch/train/1-100/134_52.npy,/data2/lyy/patch/train/Full_dose/134_52.npy
/data2/lyy/patch/train/1-100/246_45.npy,/data2/lyy/patch/train/Full_dose/246_45.npy
/data2/lyy/patch/train/1-100/265_25.npy,/data2/lyy/patch/train/Full_dose/265_25.npy
/data2/lyy/patch/train/1-100/180_54.npy,/data2/lyy/patch/train/Full_dose/180_54.npy
/data2/lyy/patch/train/1-100/79_18.npy,/data2/lyy/patch/train/Full_dose/79_18.npy
/data2/lyy/patch/train/1-100/12_16.npy,/data2/lyy/patch/train/Full_dose/12_16.npy
/data2/lyy/patch/train/1-100/117_17.npy,/data2/lyy/patch/train/Full_dose/117_17.npy
/data2/lyy/patch/train/1-100/181_11.npy,/data2/lyy/patch/train/Full_dose/181_11.npy
/data2/lyy/patch/train/1-100/293_40.npy,/data2/lyy/patch/train/Full_dose/293_40.npy
/data2/lyy/patch/train/1-100/234_52.npy,/data2/lyy/patch/train/Full_dose/234_52.npy
/data2/lyy/patch/train/1-100/148_34.npy,/data2/lyy/patch/train/Full_dose/148_34.npy
/data2/lyy/patch/train/1-100/97_46.npy,/data2/lyy/patch/train/Full_dose/97_46.npy
/data2/lyy/patch/train/1-100/203_44.npy,/data2/lyy/patch/train/Full_dose/203_44.npy
/data2/lyy/patch/train/1-100/50_9.npy,/data2/lyy/patch/train/Full_dose/50_9.npy
/data2/lyy/patch/train/1-100/104_48.npy,/data2/lyy/patch/train/Full_dose/104_48.npy
/data2/lyy/patch/train/1-100/11_25.npy,/data2/lyy/patch/train/Full_dose/11_25.npy
/data2/lyy/patch/train/1-100/196_47.npy,/data2/lyy/patch/train/Full_dose/196_47.npy
/data2/lyy/patch/train/1-100/95_10.npy,/data2/lyy/patch/train/Full_dose/95_10.npy
/data2/lyy/patch/train/1-100/50_54.npy,/data2/lyy/patch/train/Full_dose/50_54.npy
/data2/lyy/patch/train/1-100/5_29.npy,/data2/lyy/patch/train/Full_dose/5_29.npy
/data2/lyy/patch/train/1-100/176_36.npy,/data2/lyy/patch/train/Full_dose/176_36.npy
/data2/lyy/patch/train/1-100/65_48.npy,/data2/lyy/patch/train/Full_dose/65_48.npy
/data2/lyy/patch/train/1-100/288_31.npy,/data2/lyy/patch/train/Full_dose/288_31.npy
/data2/lyy/patch/train/1-100/283_45.npy,/data2/lyy/patch/train/Full_dose/283_45.npy
/data2/lyy/patch/train/1-100/127_37.npy,/data2/lyy/patch/train/Full_dose/127_37.npy
/data2/lyy/patch/train/1-100/243_48.npy,/data2/lyy/patch/train/Full_dose/243_48.npy
/data2/lyy/patch/train/1-100/154_38.npy,/data2/lyy/patch/train/Full_dose/154_38.npy
/data2/lyy/patch/train/1-100/158_19.npy,/data2/lyy/patch/train/Full_dose/158_19.npy
/data2/lyy/patch/train/1-100/225_13.npy,/data2/lyy/patch/train/Full_dose/225_13.npy
/data2/lyy/patch/train/1-100/93_23.npy,/data2/lyy/patch/train/Full_dose/93_23.npy
/data2/lyy/patch/train/1-100/172_41.npy,/data2/lyy/patch/train/Full_dose/172_41.npy
/data2/lyy/patch/train/1-100/3_12.npy,/data2/lyy/patch/train/Full_dose/3_12.npy
/data2/lyy/patch/train/1-100/70_50.npy,/data2/lyy/patch/train/Full_dose/70_50.npy
/data2/lyy/patch/train/1-100/136_43.npy,/data2/lyy/patch/train/Full_dose/136_43.npy
/data2/lyy/patch/train/1-100/146_41.npy,/data2/lyy/patch/train/Full_dose/146_41.npy
/data2/lyy/patch/train/1-100/197_49.npy,/data2/lyy/patch/train/Full_dose/197_49.npy
/data2/lyy/patch/train/1-100/51_31.npy,/data2/lyy/patch/train/Full_dose/51_31.npy
/data2/lyy/patch/train/1-100/169_21.npy,/data2/lyy/patch/train/Full_dose/169_21.npy
/data2/lyy/patch/train/1-100/200_33.npy,/data2/lyy/patch/train/Full_dose/200_33.npy
/data2/lyy/patch/train/1-100/99_27.npy,/data2/lyy/patch/train/Full_dose/99_27.npy
/data2/lyy/patch/train/1-100/185_14.npy,/data2/lyy/patch/train/Full_dose/185_14.npy
/data2/lyy/patch/train/1-100/161_21.npy,/data2/lyy/patch/train/Full_dose/161_21.npy
/data2/lyy/patch/train/1-100/152_5.npy,/data2/lyy/patch/train/Full_dose/152_5.npy
/data2/lyy/patch/train/1-100/152_16.npy,/data2/lyy/patch/train/Full_dose/152_16.npy
/data2/lyy/patch/train/1-100/293_15.npy,/data2/lyy/patch/train/Full_dose/293_15.npy
/data2/lyy/patch/train/1-100/72_23.npy,/data2/lyy/patch/train/Full_dose/72_23.npy
/data2/lyy/patch/train/1-100/62_16.npy,/data2/lyy/patch/train/Full_dose/62_16.npy
/data2/lyy/patch/train/1-100/127_42.npy,/data2/lyy/patch/train/Full_dose/127_42.npy
/data2/lyy/patch/train/1-100/120_8.npy,/data2/lyy/patch/train/Full_dose/120_8.npy
/data2/lyy/patch/train/1-100/136_14.npy,/data2/lyy/patch/train/Full_dose/136_14.npy
/data2/lyy/patch/train/1-100/141_27.npy,/data2/lyy/patch/train/Full_dose/141_27.npy
/data2/lyy/patch/train/1-100/230_28.npy,/data2/lyy/patch/train/Full_dose/230_28.npy
/data2/lyy/patch/train/1-100/172_30.npy,/data2/lyy/patch/train/Full_dose/172_30.npy
/data2/lyy/patch/train/1-100/92_24.npy,/data2/lyy/patch/train/Full_dose/92_24.npy
/data2/lyy/patch/train/1-100/276_18.npy,/data2/lyy/patch/train/Full_dose/276_18.npy
/data2/lyy/patch/train/1-100/155_42.npy,/data2/lyy/patch/train/Full_dose/155_42.npy
/data2/lyy/patch/train/1-100/110_28.npy,/data2/lyy/patch/train/Full_dose/110_28.npy
/data2/lyy/patch/train/1-100/72_20.npy,/data2/lyy/patch/train/Full_dose/72_20.npy
/data2/lyy/patch/train/1-100/5_8.npy,/data2/lyy/patch/train/Full_dose/5_8.npy
/data2/lyy/patch/train/1-100/273_52.npy,/data2/lyy/patch/train/Full_dose/273_52.npy
/data2/lyy/patch/train/1-100/201_21.npy,/data2/lyy/patch/train/Full_dose/201_21.npy
/data2/lyy/patch/train/1-100/119_26.npy,/data2/lyy/patch/train/Full_dose/119_26.npy
/data2/lyy/patch/train/1-100/238_18.npy,/data2/lyy/patch/train/Full_dose/238_18.npy
/data2/lyy/patch/train/1-100/43_49.npy,/data2/lyy/patch/train/Full_dose/43_49.npy
/data2/lyy/patch/train/1-100/155_36.npy,/data2/lyy/patch/train/Full_dose/155_36.npy
/data2/lyy/patch/train/1-100/1_34.npy,/data2/lyy/patch/train/Full_dose/1_34.npy
/data2/lyy/patch/train/1-100/202_22.npy,/data2/lyy/patch/train/Full_dose/202_22.npy
/data2/lyy/patch/train/1-100/211_51.npy,/data2/lyy/patch/train/Full_dose/211_51.npy
/data2/lyy/patch/train/1-100/88_5.npy,/data2/lyy/patch/train/Full_dose/88_5.npy
/data2/lyy/patch/train/1-100/274_11.npy,/data2/lyy/patch/train/Full_dose/274_11.npy
/data2/lyy/patch/train/1-100/299_3.npy,/data2/lyy/patch/train/Full_dose/299_3.npy
/data2/lyy/patch/train/1-100/66_39.npy,/data2/lyy/patch/train/Full_dose/66_39.npy
/data2/lyy/patch/train/1-100/252_10.npy,/data2/lyy/patch/train/Full_dose/252_10.npy
/data2/lyy/patch/train/1-100/147_48.npy,/data2/lyy/patch/train/Full_dose/147_48.npy
/data2/lyy/patch/train/1-100/292_10.npy,/data2/lyy/patch/train/Full_dose/292_10.npy
/data2/lyy/patch/train/1-100/242_40.npy,/data2/lyy/patch/train/Full_dose/242_40.npy
/data2/lyy/patch/train/1-100/24_26.npy,/data2/lyy/patch/train/Full_dose/24_26.npy
/data2/lyy/patch/train/1-100/8_38.npy,/data2/lyy/patch/train/Full_dose/8_38.npy
/data2/lyy/patch/train/1-100/163_53.npy,/data2/lyy/patch/train/Full_dose/163_53.npy
/data2/lyy/patch/train/1-100/182_18.npy,/data2/lyy/patch/train/Full_dose/182_18.npy
/data2/lyy/patch/train/1-100/184_19.npy,/data2/lyy/patch/train/Full_dose/184_19.npy
/data2/lyy/patch/train/1-100/223_3.npy,/data2/lyy/patch/train/Full_dose/223_3.npy
/data2/lyy/patch/train/1-100/203_34.npy,/data2/lyy/patch/train/Full_dose/203_34.npy
/data2/lyy/patch/train/1-100/168_30.npy,/data2/lyy/patch/train/Full_dose/168_30.npy
/data2/lyy/patch/train/1-100/163_19.npy,/data2/lyy/patch/train/Full_dose/163_19.npy
/data2/lyy/patch/train/1-100/285_40.npy,/data2/lyy/patch/train/Full_dose/285_40.npy
/data2/lyy/patch/train/1-100/69_28.npy,/data2/lyy/patch/train/Full_dose/69_28.npy
/data2/lyy/patch/train/1-100/275_19.npy,/data2/lyy/patch/train/Full_dose/275_19.npy
/data2/lyy/patch/train/1-100/46_20.npy,/data2/lyy/patch/train/Full_dose/46_20.npy
/data2/lyy/patch/train/1-100/130_13.npy,/data2/lyy/patch/train/Full_dose/130_13.npy
/data2/lyy/patch/train/1-100/150_18.npy,/data2/lyy/patch/train/Full_dose/150_18.npy
/data2/lyy/patch/train/1-100/8_22.npy,/data2/lyy/patch/train/Full_dose/8_22.npy
/data2/lyy/patch/train/1-100/295_51.npy,/data2/lyy/patch/train/Full_dose/295_51.npy
/data2/lyy/patch/train/1-100/161_22.npy,/data2/lyy/patch/train/Full_dose/161_22.npy
/data2/lyy/patch/train/1-100/51_24.npy,/data2/lyy/patch/train/Full_dose/51_24.npy
/data2/lyy/patch/train/1-100/171_48.npy,/data2/lyy/patch/train/Full_dose/171_48.npy
/data2/lyy/patch/train/1-100/230_2.npy,/data2/lyy/patch/train/Full_dose/230_2.npy
/data2/lyy/patch/train/1-100/90_23.npy,/data2/lyy/patch/train/Full_dose/90_23.npy
/data2/lyy/patch/train/1-100/10_52.npy,/data2/lyy/patch/train/Full_dose/10_52.npy
/data2/lyy/patch/train/1-100/77_36.npy,/data2/lyy/patch/train/Full_dose/77_36.npy
/data2/lyy/patch/train/1-100/270_31.npy,/data2/lyy/patch/train/Full_dose/270_31.npy
/data2/lyy/patch/train/1-100/279_54.npy,/data2/lyy/patch/train/Full_dose/279_54.npy
/data2/lyy/patch/train/1-100/69_29.npy,/data2/lyy/patch/train/Full_dose/69_29.npy
/data2/lyy/patch/train/1-100/170_38.npy,/data2/lyy/patch/train/Full_dose/170_38.npy
/data2/lyy/patch/train/1-100/158_47.npy,/data2/lyy/patch/train/Full_dose/158_47.npy
/data2/lyy/patch/train/1-100/22_14.npy,/data2/lyy/patch/train/Full_dose/22_14.npy
/data2/lyy/patch/train/1-100/130_24.npy,/data2/lyy/patch/train/Full_dose/130_24.npy
/data2/lyy/patch/train/1-100/184_5.npy,/data2/lyy/patch/train/Full_dose/184_5.npy
/data2/lyy/patch/train/1-100/164_49.npy,/data2/lyy/patch/train/Full_dose/164_49.npy
/data2/lyy/patch/train/1-100/180_21.npy,/data2/lyy/patch/train/Full_dose/180_21.npy
/data2/lyy/patch/train/1-100/61_4.npy,/data2/lyy/patch/train/Full_dose/61_4.npy
/data2/lyy/patch/train/1-100/152_48.npy,/data2/lyy/patch/train/Full_dose/152_48.npy
/data2/lyy/patch/train/1-100/245_34.npy,/data2/lyy/patch/train/Full_dose/245_34.npy
/data2/lyy/patch/train/1-100/98_34.npy,/data2/lyy/patch/train/Full_dose/98_34.npy
/data2/lyy/patch/train/1-100/82_38.npy,/data2/lyy/patch/train/Full_dose/82_38.npy
/data2/lyy/patch/train/1-100/286_16.npy,/data2/lyy/patch/train/Full_dose/286_16.npy
/data2/lyy/patch/train/1-100/14_14.npy,/data2/lyy/patch/train/Full_dose/14_14.npy
/data2/lyy/patch/train/1-100/111_50.npy,/data2/lyy/patch/train/Full_dose/111_50.npy
/data2/lyy/patch/train/1-100/246_17.npy,/data2/lyy/patch/train/Full_dose/246_17.npy
/data2/lyy/patch/train/1-100/175_48.npy,/data2/lyy/patch/train/Full_dose/175_48.npy
/data2/lyy/patch/train/1-100/201_23.npy,/data2/lyy/patch/train/Full_dose/201_23.npy
/data2/lyy/patch/train/1-100/41_13.npy,/data2/lyy/patch/train/Full_dose/41_13.npy
/data2/lyy/patch/train/1-100/211_12.npy,/data2/lyy/patch/train/Full_dose/211_12.npy
/data2/lyy/patch/train/1-100/208_23.npy,/data2/lyy/patch/train/Full_dose/208_23.npy
/data2/lyy/patch/train/1-100/57_53.npy,/data2/lyy/patch/train/Full_dose/57_53.npy
/data2/lyy/patch/train/1-100/70_19.npy,/data2/lyy/patch/train/Full_dose/70_19.npy
/data2/lyy/patch/train/1-100/63_29.npy,/data2/lyy/patch/train/Full_dose/63_29.npy
/data2/lyy/patch/train/1-100/58_46.npy,/data2/lyy/patch/train/Full_dose/58_46.npy
/data2/lyy/patch/train/1-100/256_3.npy,/data2/lyy/patch/train/Full_dose/256_3.npy
/data2/lyy/patch/train/1-100/297_53.npy,/data2/lyy/patch/train/Full_dose/297_53.npy
/data2/lyy/patch/train/1-100/299_15.npy,/data2/lyy/patch/train/Full_dose/299_15.npy
/data2/lyy/patch/train/1-100/125_21.npy,/data2/lyy/patch/train/Full_dose/125_21.npy
/data2/lyy/patch/train/1-100/278_46.npy,/data2/lyy/patch/train/Full_dose/278_46.npy
/data2/lyy/patch/train/1-100/119_8.npy,/data2/lyy/patch/train/Full_dose/119_8.npy
/data2/lyy/patch/train/1-100/202_37.npy,/data2/lyy/patch/train/Full_dose/202_37.npy
/data2/lyy/patch/train/1-100/158_28.npy,/data2/lyy/patch/train/Full_dose/158_28.npy
/data2/lyy/patch/train/1-100/147_15.npy,/data2/lyy/patch/train/Full_dose/147_15.npy
/data2/lyy/patch/train/1-100/104_42.npy,/data2/lyy/patch/train/Full_dose/104_42.npy
/data2/lyy/patch/train/1-100/111_15.npy,/data2/lyy/patch/train/Full_dose/111_15.npy
/data2/lyy/patch/train/1-100/182_4.npy,/data2/lyy/patch/train/Full_dose/182_4.npy
/data2/lyy/patch/train/1-100/189_35.npy,/data2/lyy/patch/train/Full_dose/189_35.npy
/data2/lyy/patch/train/1-100/109_3.npy,/data2/lyy/patch/train/Full_dose/109_3.npy
/data2/lyy/patch/train/1-100/152_23.npy,/data2/lyy/patch/train/Full_dose/152_23.npy
/data2/lyy/patch/train/1-100/151_26.npy,/data2/lyy/patch/train/Full_dose/151_26.npy
/data2/lyy/patch/train/1-100/40_2.npy,/data2/lyy/patch/train/Full_dose/40_2.npy
/data2/lyy/patch/train/1-100/120_31.npy,/data2/lyy/patch/train/Full_dose/120_31.npy
/data2/lyy/patch/train/1-100/156_34.npy,/data2/lyy/patch/train/Full_dose/156_34.npy
/data2/lyy/patch/train/1-100/187_31.npy,/data2/lyy/patch/train/Full_dose/187_31.npy
/data2/lyy/patch/train/1-100/95_14.npy,/data2/lyy/patch/train/Full_dose/95_14.npy
/data2/lyy/patch/train/1-100/0_25.npy,/data2/lyy/patch/train/Full_dose/0_25.npy
/data2/lyy/patch/train/1-100/53_12.npy,/data2/lyy/patch/train/Full_dose/53_12.npy
/data2/lyy/patch/train/1-100/240_18.npy,/data2/lyy/patch/train/Full_dose/240_18.npy
/data2/lyy/patch/train/1-100/172_26.npy,/data2/lyy/patch/train/Full_dose/172_26.npy
/data2/lyy/patch/train/1-100/147_54.npy,/data2/lyy/patch/train/Full_dose/147_54.npy
/data2/lyy/patch/train/1-100/163_35.npy,/data2/lyy/patch/train/Full_dose/163_35.npy
/data2/lyy/patch/train/1-100/129_1.npy,/data2/lyy/patch/train/Full_dose/129_1.npy
/data2/lyy/patch/train/1-100/220_9.npy,/data2/lyy/patch/train/Full_dose/220_9.npy
/data2/lyy/patch/train/1-100/24_9.npy,/data2/lyy/patch/train/Full_dose/24_9.npy
/data2/lyy/patch/train/1-100/225_45.npy,/data2/lyy/patch/train/Full_dose/225_45.npy
/data2/lyy/patch/train/1-100/184_21.npy,/data2/lyy/patch/train/Full_dose/184_21.npy
/data2/lyy/patch/train/1-100/276_10.npy,/data2/lyy/patch/train/Full_dose/276_10.npy
/data2/lyy/patch/train/1-100/213_48.npy,/data2/lyy/patch/train/Full_dose/213_48.npy
/data2/lyy/patch/train/1-100/292_33.npy,/data2/lyy/patch/train/Full_dose/292_33.npy
/data2/lyy/patch/train/1-100/112_3.npy,/data2/lyy/patch/train/Full_dose/112_3.npy
/data2/lyy/patch/train/1-100/277_19.npy,/data2/lyy/patch/train/Full_dose/277_19.npy
/data2/lyy/patch/train/1-100/271_18.npy,/data2/lyy/patch/train/Full_dose/271_18.npy
/data2/lyy/patch/train/1-100/56_18.npy,/data2/lyy/patch/train/Full_dose/56_18.npy
/data2/lyy/patch/train/1-100/48_8.npy,/data2/lyy/patch/train/Full_dose/48_8.npy
/data2/lyy/patch/train/1-100/265_52.npy,/data2/lyy/patch/train/Full_dose/265_52.npy
/data2/lyy/patch/train/1-100/90_22.npy,/data2/lyy/patch/train/Full_dose/90_22.npy
/data2/lyy/patch/train/1-100/24_11.npy,/data2/lyy/patch/train/Full_dose/24_11.npy
/data2/lyy/patch/train/1-100/3_30.npy,/data2/lyy/patch/train/Full_dose/3_30.npy
/data2/lyy/patch/train/1-100/224_5.npy,/data2/lyy/patch/train/Full_dose/224_5.npy
/data2/lyy/patch/train/1-100/272_3.npy,/data2/lyy/patch/train/Full_dose/272_3.npy
/data2/lyy/patch/train/1-100/90_51.npy,/data2/lyy/patch/train/Full_dose/90_51.npy
/data2/lyy/patch/train/1-100/145_15.npy,/data2/lyy/patch/train/Full_dose/145_15.npy
/data2/lyy/patch/train/1-100/4_6.npy,/data2/lyy/patch/train/Full_dose/4_6.npy
/data2/lyy/patch/train/1-100/278_27.npy,/data2/lyy/patch/train/Full_dose/278_27.npy
/data2/lyy/patch/train/1-100/96_15.npy,/data2/lyy/patch/train/Full_dose/96_15.npy
/data2/lyy/patch/train/1-100/187_38.npy,/data2/lyy/patch/train/Full_dose/187_38.npy
/data2/lyy/patch/train/1-100/262_8.npy,/data2/lyy/patch/train/Full_dose/262_8.npy
/data2/lyy/patch/train/1-100/103_44.npy,/data2/lyy/patch/train/Full_dose/103_44.npy
/data2/lyy/patch/train/1-100/174_51.npy,/data2/lyy/patch/train/Full_dose/174_51.npy
/data2/lyy/patch/train/1-100/207_32.npy,/data2/lyy/patch/train/Full_dose/207_32.npy
/data2/lyy/patch/train/1-100/208_34.npy,/data2/lyy/patch/train/Full_dose/208_34.npy
/data2/lyy/patch/train/1-100/190_44.npy,/data2/lyy/patch/train/Full_dose/190_44.npy
/data2/lyy/patch/train/1-100/66_7.npy,/data2/lyy/patch/train/Full_dose/66_7.npy
/data2/lyy/patch/train/1-100/291_19.npy,/data2/lyy/patch/train/Full_dose/291_19.npy
/data2/lyy/patch/train/1-100/114_44.npy,/data2/lyy/patch/train/Full_dose/114_44.npy
/data2/lyy/patch/train/1-100/80_10.npy,/data2/lyy/patch/train/Full_dose/80_10.npy
/data2/lyy/patch/train/1-100/121_15.npy,/data2/lyy/patch/train/Full_dose/121_15.npy
/data2/lyy/patch/train/1-100/295_5.npy,/data2/lyy/patch/train/Full_dose/295_5.npy
